Capacity_ID,Date,Department_ID,Available_Employees,Available_Capacity_Hours,Max_OT_Hours,Capacity_Target
26696,4/10/2026,9,436,3317,7,0.96
26697,10/18/2025,1,124,1439,5,0.83
26698,12/20/2025,2,194,686,16,0.86
26699,3/12/2026,9,261,915,11,0.97
26700,6/14/2025,5,283,4198,5,0.79
26701,8/9/2026,5,441,2330,17,0.98
26702,8/8/2026,3,364,3255,5,0.78
26703,12/12/2025,4,394,5195,9,0.93
26704,1/26/2026,9,94,782,19,0.79
26705,5/17/2026,4,421,2693,5,0.9
26706,3/18/2026,4,240,1026,12,0.99
26707,5/11/2025,3,490,3328,14,0.89
26708,11/27/2026,3,181,5562,6,0.98
26709,2/21/2026,9,124,2112,11,0.77
26710,9/5/2025,1,353,3270,11,0.89
26711,7/11/2026,6,331,564,7,0.77
26712,1/13/2025,5,411,5716,12,0.89
26713,3/17/2026,6,62,4409,12,0.94
26714,1/19/2025,9,135,1361,18,0.93
26715,1/1/2025,3,418,3661,7,0.99
26716,12/1/2026,3,467,5354,6,0.85
26717,3/30/2026,1,91,3121,5,0.91
26718,1/7/2026,9,91,1089,17,0.81
26719,3/22/2026,7,232,1344,17,0.96
26720,10/27/2026,5,231,2004,13,0.78
26721,11/19/2025,10,378,2345,14,0.85
26722,12/18/2026,5,246,1408,5,0.97
26723,10/24/2025,10,99,5616,14,0.98
26724,1/26/2025,3,203,1554,9,0.92
26725,1/17/2026,4,485,1756,10,0.93
26726,7/6/2025,1,21,4470,7,0.9
26727,3/16/2025,3,350,3127,5,0.83
26728,7/27/2026,3,240,1191,13,0.8
26729,7/1/2026,7,273,998,8,0.82
26730,4/24/2026,9,315,796,10,0.76
26731,12/8/2026,10,125,4173,6,0.89
26732,10/13/2026,4,71,5448,16,0.89
26733,3/16/2025,6,355,877,6,0.87
26734,8/6/2025,1,336,717,12,0.89
26735,3/22/2025,6,444,3538,12,0.95
26736,10/29/2026,4,359,4076,14,0.83
26737,8/8/2025,8,67,1092,7,0.78
26738,11/18/2026,1,132,1029,12,0.75
26739,8/25/2025,7,388,3034,11,0.79
26740,1/22/2025,3,360,1273,16,0.9
26741,2/5/2025,9,296,4461,16,0.76
26742,10/21/2025,2,297,2222,11,0.95
26743,8/7/2026,10,406,5767,7,1
26744,11/14/2025,3,262,2861,13,0.9
26745,4/10/2025,4,162,1811,19,0.81
26746,11/20/2026,3,274,3292,18,0.92
26747,5/20/2026,8,194,1165,7,0.87
26748,6/19/2026,2,384,4315,13,0.81
26749,4/2/2026,10,388,5756,10,0.96
26750,8/5/2025,7,344,1906,10,0.91
26751,10/4/2025,1,26,2369,17,0.87
26752,12/30/2025,7,350,5987,9,1
26753,11/28/2025,2,313,5826,16,0.94
26754,6/29/2025,2,433,656,12,0.77
26755,4/19/2025,7,221,5409,15,0.84
26756,1/14/2025,6,213,2249,6,0.84
26757,9/30/2026,4,260,895,17,0.95
26758,11/21/2026,7,372,916,16,0.82
26759,2/2/2025,6,187,715,5,0.91
26760,7/1/2026,2,335,3923,17,0.92
26761,7/17/2025,1,61,4249,19,0.93
26762,6/8/2025,7,144,5939,8,0.95
26763,9/6/2026,4,410,1857,9,0.87
26764,6/14/2025,8,406,3942,13,0.98
26765,7/26/2025,1,382,4168,6,0.78
26766,12/4/2026,8,26,4141,15,0.97
26767,10/25/2026,5,364,5984,15,0.92
26768,9/4/2026,2,227,4678,16,0.79
26769,10/9/2026,3,426,755,17,0.85
26770,11/3/2025,7,133,5941,14,0.93
26771,1/4/2026,4,363,4236,8,0.79
26772,12/2/2025,2,60,5475,11,0.93
26773,2/25/2025,9,136,5127,10,0.93
26774,5/23/2026,5,224,3239,10,0.84
26775,2/5/2025,3,65,3161,6,0.97
26776,3/13/2025,7,412,5860,10,0.89
26777,4/5/2025,8,203,3692,16,0.88
26778,9/12/2026,6,296,2956,18,0.78
26779,12/16/2025,8,20,1989,9,0.92
26780,11/20/2025,3,182,3204,10,0.89
26781,8/21/2025,4,307,5025,19,0.81
26782,2/19/2025,9,450,3313,11,0.85
26783,11/1/2025,6,161,585,7,0.78
26784,10/15/2026,10,395,3610,15,0.85
26785,6/5/2026,2,179,1539,10,0.9
26786,12/6/2026,10,273,5193,6,0.83
26787,7/27/2026,9,202,3467,8,0.77
26788,10/18/2026,6,255,1484,8,0.88
26789,5/19/2025,4,373,4862,10,0.93
26790,1/31/2025,7,353,5390,18,0.98
26791,11/7/2025,1,368,2409,13,0.8
26792,7/31/2026,6,197,4798,7,0.96
26793,7/10/2026,10,236,4906,10,0.97
26794,1/9/2025,5,304,2110,17,0.79
26795,9/17/2025,5,369,3151,18,0.77
26796,6/11/2026,3,195,4834,12,0.87
26797,7/24/2026,9,161,2781,12,0.75
26798,12/23/2025,5,41,967,13,0.78
26799,2/6/2026,6,341,2352,5,0.85
26800,4/30/2026,2,252,5789,15,0.97
26801,3/31/2025,3,411,3339,7,0.97
26802,1/9/2026,8,164,3405,17,0.96
26803,7/31/2025,9,428,2592,5,0.96
26804,12/27/2025,10,317,3209,11,0.76
26805,2/8/2025,3,39,3374,12,0.99
26806,6/18/2026,1,176,734,11,0.83
26807,7/20/2025,7,289,5783,8,0.94
26808,2/18/2026,7,344,2310,5,0.82
26809,11/30/2026,5,119,762,6,0.91
26810,11/3/2025,3,414,865,10,0.75
26811,9/4/2025,8,363,5782,8,0.88
26812,7/6/2025,8,305,2475,15,0.98
26813,8/7/2025,3,97,1625,14,0.85
26814,9/28/2025,3,311,2936,15,0.89
26815,9/26/2025,10,223,3541,9,0.92
26816,5/8/2025,9,107,1682,5,0.92
26817,3/26/2025,6,400,4114,16,0.92
26818,5/30/2026,9,455,2601,13,0.85
26819,8/26/2025,1,242,5048,5,0.8
26820,8/10/2025,1,395,5067,14,0.94
26821,5/12/2025,3,189,5227,5,0.82
26822,5/14/2026,1,406,3209,18,0.86
26823,8/22/2025,8,65,5149,8,0.91
26824,1/5/2026,1,43,3255,18,0.87
26825,1/31/2026,1,483,904,18,0.79
26826,5/11/2026,5,242,5735,7,0.89
26827,7/19/2025,5,376,3827,10,0.81
26828,4/1/2026,2,314,3643,15,0.8
26829,4/29/2025,5,321,4445,9,1
26830,3/3/2026,10,282,4440,13,0.93
26831,5/12/2026,10,307,4533,11,0.84
26832,7/6/2026,7,278,2340,15,0.86
26833,8/30/2025,1,315,1702,18,0.83
26834,4/19/2025,5,226,1843,14,0.86
26835,8/25/2026,1,168,2773,17,0.85
26836,10/4/2026,2,162,5252,16,0.88
26837,11/23/2025,10,279,5049,5,0.76
26838,7/20/2026,10,376,4202,13,0.96
26839,1/8/2025,6,485,3607,11,0.89
26840,5/31/2025,9,441,3634,16,0.83
26841,5/9/2026,10,157,3357,18,0.96
26842,9/11/2026,8,311,2000,17,0.91
26843,9/25/2025,4,274,3686,7,0.79
26844,4/3/2025,10,439,993,17,0.99
26845,7/4/2026,4,152,1986,8,0.76
26846,11/20/2026,3,88,5174,17,0.9
26847,9/17/2025,4,345,3561,17,0.92
26848,10/2/2026,4,41,896,7,0.93
26849,5/8/2026,2,483,2194,15,0.89
26850,2/27/2025,6,127,5994,14,0.79
26851,8/31/2026,5,373,4005,7,0.95
26852,7/19/2026,5,174,1335,7,0.93
26853,12/21/2025,2,269,935,5,0.77
26854,11/3/2026,6,324,1248,8,0.92
26855,12/24/2026,10,116,3172,14,1
26856,3/9/2026,9,46,5263,13,0.95
26857,10/30/2025,7,61,4561,16,0.84
26858,11/5/2025,4,284,2440,19,0.89
26859,8/22/2026,5,262,5069,19,0.95
26860,1/28/2026,9,89,2919,12,0.76
26861,10/15/2025,10,467,3786,8,0.76
26862,6/5/2025,6,392,560,12,0.95
26863,6/18/2025,2,270,5472,17,0.81
26864,12/12/2025,8,370,3358,19,0.87
26865,3/5/2026,4,102,5451,5,0.97
26866,3/13/2026,7,357,5594,18,0.94
26867,7/19/2026,5,223,514,18,0.99
26868,11/25/2025,5,97,3112,7,0.93
26869,12/27/2025,9,339,2163,12,0.85
26870,4/9/2026,5,52,3880,13,0.8
26871,7/27/2025,10,286,820,16,1
26872,12/7/2026,1,115,4151,9,0.93
26873,1/20/2025,7,188,3462,15,0.84
26874,12/3/2025,9,121,828,5,0.8
26875,3/1/2025,10,105,1602,11,0.95
26876,7/11/2026,10,234,3951,9,0.98
26877,12/18/2026,5,53,3816,12,0.9
26878,5/30/2025,2,311,2158,16,0.84
26879,8/15/2025,1,389,841,5,0.93
26880,9/29/2025,8,319,771,18,0.83
26881,11/23/2026,3,366,911,17,0.77
26882,12/9/2026,4,183,4804,5,0.85
26883,1/21/2026,5,190,5097,5,0.81
26884,8/10/2026,1,362,2382,19,0.9
26885,5/22/2026,6,98,4870,7,0.76
26886,7/14/2025,6,337,2450,16,0.87
26887,2/6/2025,5,223,3352,11,0.82
26888,9/15/2025,2,83,5978,19,0.88
26889,10/24/2025,5,148,2745,9,0.94
26890,3/25/2026,10,167,5709,12,1
26891,11/8/2025,2,445,3926,18,0.95
26892,11/11/2026,1,67,4043,7,0.77
26893,4/22/2026,5,467,1616,12,0.76
26894,1/29/2025,7,59,3841,13,0.76
26895,9/15/2025,6,215,2446,19,0.85
26896,3/28/2025,1,263,4538,6,0.78
26897,1/21/2025,6,451,5668,8,0.89
26898,3/10/2025,8,245,2105,5,0.8
26899,6/1/2026,10,177,1558,5,0.82
26900,10/5/2025,2,495,4255,15,0.96
26901,9/20/2026,1,97,3524,9,0.79
26902,4/27/2025,1,391,5901,11,0.81
26903,6/23/2026,10,407,1950,7,0.89
26904,1/16/2025,7,346,2921,18,0.87
26905,6/19/2025,3,491,910,16,0.9
26906,8/31/2025,9,112,505,13,0.84
26907,1/4/2026,2,183,4466,15,0.88
26908,10/12/2025,1,470,5009,17,0.94
26909,6/17/2026,2,274,2196,7,0.95
26910,6/19/2025,2,156,2040,18,0.84
26911,10/27/2026,9,379,3289,19,0.85
26912,5/13/2026,7,150,5758,13,0.91
26913,2/1/2025,3,428,1677,17,0.94
26914,2/14/2026,8,233,2833,12,0.96
26915,5/15/2026,3,290,5964,8,0.8
26916,2/2/2025,4,445,5053,14,0.82
26917,6/24/2025,1,227,4328,15,0.96
26918,5/2/2025,6,227,5161,14,0.86
26919,2/7/2026,7,326,4125,14,0.75
26920,12/14/2025,7,388,2299,13,1
26921,8/5/2026,1,344,1668,18,0.99
26922,1/14/2025,5,85,5563,7,0.77
26923,7/27/2025,6,102,5383,16,0.81
26924,4/5/2026,1,231,4212,17,0.8
26925,1/27/2026,6,260,5558,10,0.94
26926,3/27/2025,10,30,3541,7,0.88
26927,9/26/2026,5,456,3324,7,0.78
26928,3/12/2025,9,375,4000,9,0.75
26929,1/18/2026,4,348,1833,10,0.84
26930,11/1/2025,7,479,3688,15,0.85
26931,5/17/2026,9,201,4308,19,0.82
26932,11/4/2025,4,343,4894,10,0.79
26933,7/27/2026,8,372,3865,10,1
26934,7/5/2026,2,353,3795,18,0.9
26935,7/8/2025,3,65,888,11,0.92
26936,1/5/2025,5,28,3245,8,0.85
26937,5/13/2025,9,461,5867,18,0.86
26938,9/15/2026,3,187,5898,8,0.87
26939,3/6/2026,5,269,3172,7,0.89
26940,3/13/2026,3,243,3511,16,0.9
26941,10/27/2025,8,347,3966,6,0.86
26942,9/5/2025,5,85,4701,7,0.95
26943,12/16/2026,9,37,4437,15,0.94
26944,5/7/2026,2,74,3232,17,0.94
26945,11/8/2025,2,191,2767,5,0.89
26946,9/30/2025,5,470,733,18,0.78
26947,2/9/2026,3,355,1703,8,0.79
26948,1/8/2025,5,228,4042,5,0.83
26949,5/26/2025,10,373,1325,11,0.93
26950,6/30/2025,2,484,2349,16,0.77
26951,1/15/2026,1,278,870,10,0.89
26952,3/15/2026,9,123,1728,11,0.89
26953,1/30/2025,1,252,4481,19,0.87
26954,2/27/2026,9,76,3823,16,0.78
26955,9/15/2026,6,467,2785,6,0.75
26956,2/10/2025,5,41,787,7,0.94
26957,11/18/2025,7,284,1864,11,0.79
26958,4/20/2025,1,94,4880,12,0.9
26959,3/21/2025,1,89,1378,13,0.96
26960,5/28/2025,10,24,5998,5,0.95
26961,5/13/2026,7,240,1330,17,0.83
26962,1/15/2025,8,223,1447,8,0.83
26963,12/18/2025,7,253,4914,16,0.82
26964,8/4/2025,6,165,4197,17,0.89
26965,6/25/2025,5,186,1568,6,0.77
26966,11/23/2025,5,215,5806,13,0.94
26967,1/18/2025,9,106,1615,14,0.8
26968,2/10/2026,10,118,2071,16,0.89
26969,5/22/2026,3,408,3393,7,0.84
26970,9/14/2025,3,306,4123,7,0.99
26971,9/20/2025,1,256,4696,12,0.8
26972,12/19/2025,10,392,4107,11,0.93
26973,7/18/2025,7,382,3886,7,0.85
26974,7/10/2026,5,235,2259,19,0.88
26975,3/7/2026,3,89,2375,8,0.8
26976,4/10/2025,7,160,1872,6,0.83
26977,4/23/2026,6,89,5932,8,0.81
26978,5/10/2025,4,74,790,10,0.77
26979,5/18/2026,3,69,3739,6,0.82
26980,5/25/2025,3,194,1132,13,0.99
26981,5/8/2025,1,463,3163,17,0.79
26982,4/4/2025,10,364,813,13,0.94
26983,5/22/2025,1,223,5192,11,0.8
26984,2/21/2026,5,330,1556,12,0.94
26985,12/13/2025,5,233,1347,11,0.83
26986,1/30/2025,1,465,5892,8,0.93
26987,12/24/2026,7,319,5752,7,0.97
26988,5/3/2025,7,493,5035,9,0.97
26989,5/14/2025,3,415,5432,5,0.85
26990,5/31/2025,2,152,1025,17,0.88
26991,9/25/2025,10,171,3097,18,0.99
26992,8/21/2025,1,459,3240,8,0.92
26993,5/9/2026,4,427,2896,14,0.83
26994,7/6/2026,8,41,4858,9,0.84
26995,4/24/2026,10,370,4971,17,0.98
26996,1/31/2026,6,169,3374,10,0.78
26997,1/14/2025,6,39,2882,18,0.85
26998,5/5/2026,4,459,3081,8,0.84
26999,6/30/2026,7,282,4431,18,0.87
27000,5/28/2025,2,395,534,7,0.96
27001,4/2/2025,7,402,3798,5,0.87
27002,12/10/2025,7,271,5281,15,0.8
27003,9/1/2026,9,428,2772,18,0.77
27004,10/4/2025,5,182,896,5,0.78
27005,7/23/2025,4,263,3860,15,0.91
27006,8/21/2026,4,137,1587,7,0.78
27007,12/19/2025,3,356,2005,10,0.75
27008,3/26/2025,8,378,5720,12,0.95
27009,11/26/2026,3,452,646,11,0.96
27010,8/6/2025,1,317,2969,12,0.86
27011,11/8/2026,3,185,1045,17,0.83
27012,12/19/2026,9,147,1314,18,0.96
27013,7/2/2025,4,22,4727,12,0.8
27014,3/4/2026,8,133,1559,8,0.91
27015,4/8/2026,9,197,2700,7,0.86
27016,4/12/2026,9,378,5725,19,0.97
27017,9/9/2025,5,289,5583,9,0.98
27018,1/4/2025,5,371,3956,18,0.97
27019,8/25/2025,7,320,2432,7,0.77
27020,6/2/2026,5,248,1952,9,0.9
27021,3/30/2026,4,451,1007,15,0.81
27022,1/16/2025,4,137,4707,18,0.8
27023,7/24/2025,5,332,641,11,0.94
27024,7/24/2026,3,358,5480,19,0.83
27025,10/22/2026,6,460,2041,16,0.79
27026,8/14/2025,9,348,3785,10,0.78
27027,1/15/2025,6,32,4620,18,0.89
27028,5/26/2026,10,103,3300,9,0.85
27029,6/27/2026,2,220,5858,6,0.8
27030,7/29/2025,10,386,3075,6,0.79
27031,3/18/2026,5,280,4508,5,0.86
27032,4/8/2026,6,452,5613,9,0.89
27033,3/7/2026,1,396,2081,18,0.76
27034,11/17/2026,3,369,2526,13,0.94
27035,9/23/2025,3,72,3695,5,0.95
27036,6/10/2025,9,419,4297,9,0.87
27037,9/9/2026,5,491,4654,11,0.78
27038,7/6/2025,8,302,887,11,0.89
27039,10/11/2025,5,408,1184,13,0.81
27040,2/26/2026,10,23,3710,14,0.98
27041,11/7/2025,6,220,3196,12,0.85
27042,6/28/2026,3,478,2878,17,0.84
27043,10/3/2025,1,321,1203,14,0.94
27044,9/30/2026,8,236,2910,10,0.99
27045,5/27/2025,8,111,4381,16,0.76
27046,8/9/2025,4,385,1425,5,0.88
27047,12/12/2026,6,485,703,18,0.76
27048,8/4/2025,10,254,564,16,0.83
27049,8/25/2025,5,496,4550,15,0.8
27050,8/19/2026,3,51,4096,18,0.8
27051,10/30/2026,4,335,5292,14,0.96
27052,11/11/2025,10,242,2591,13,0.97
27053,8/16/2025,3,215,3027,15,0.93
27054,6/17/2026,3,98,5496,6,0.88
27055,4/30/2026,3,492,5173,19,0.87
27056,10/15/2025,6,197,4210,12,0.97
27057,5/7/2025,7,413,5982,11,0.96
27058,10/19/2025,3,186,2507,11,0.79
27059,5/15/2026,5,303,3904,15,0.76
27060,5/27/2025,7,277,1303,18,0.83
27061,4/2/2025,3,251,3921,18,0.92
27062,5/22/2026,10,37,2747,12,0.89
27063,4/13/2025,7,496,3700,9,0.79
27064,6/3/2026,7,208,2895,9,0.88
27065,5/27/2025,3,66,4013,15,0.91
27066,7/11/2026,8,199,4444,11,0.75
27067,11/29/2026,9,58,2716,17,0.84
27068,4/8/2025,2,141,1856,17,0.79
27069,11/10/2026,3,248,1529,17,0.97
27070,1/6/2025,7,307,4465,14,0.75
27071,7/31/2026,5,247,2223,14,0.84
27072,7/5/2026,1,441,3005,9,0.79
27073,7/1/2026,9,32,559,10,0.85
27074,6/25/2026,5,106,2260,12,0.94
27075,12/16/2026,8,451,2198,12,0.79
27076,6/30/2026,3,356,1944,7,0.79
27077,9/27/2025,4,215,1130,9,0.9
27078,12/7/2025,7,492,5250,15,0.91
27079,9/14/2025,1,291,5951,14,0.82
27080,2/6/2026,5,385,5153,9,0.8
27081,10/9/2026,8,425,4050,7,0.83
27082,9/28/2025,10,240,3911,5,0.87
27083,3/27/2025,3,47,4687,5,0.96
27084,5/30/2026,8,471,733,11,0.79
27085,6/14/2026,5,250,3858,16,0.9
27086,6/13/2025,1,484,4486,8,0.92
27087,1/22/2026,2,477,3847,6,0.84
27088,6/19/2026,9,496,5808,7,0.94
27089,4/24/2026,5,306,1708,10,0.91
27090,12/28/2026,1,447,1150,6,0.91
27091,2/10/2025,1,140,5381,7,0.84
27092,3/5/2026,4,384,4239,7,0.81
27093,4/12/2026,6,229,760,6,0.91
27094,3/20/2026,4,418,5012,12,0.84
27095,10/29/2025,4,57,3737,15,0.78
27096,10/30/2025,2,388,2084,6,0.99
27097,7/24/2025,9,191,3841,11,0.98
27098,10/24/2025,6,135,2567,19,0.83
27099,1/15/2026,2,181,3197,19,0.84
27100,5/30/2026,3,472,4568,8,0.82
27101,4/23/2025,1,79,5650,7,0.75
27102,9/4/2026,7,213,885,12,0.75
27103,1/5/2025,9,231,995,12,0.88
27104,11/3/2026,2,194,2212,11,0.89
27105,9/22/2025,1,73,4987,12,0.92
27106,6/27/2026,8,48,680,8,0.98
27107,11/19/2026,8,103,2857,16,0.86
27108,1/18/2025,2,251,2361,9,0.77
27109,2/28/2026,7,340,2772,15,0.8
27110,3/4/2026,8,450,1135,8,0.99
27111,5/2/2025,10,212,2679,19,0.78
27112,1/18/2026,1,218,4620,10,0.83
27113,10/15/2025,3,159,3622,10,0.97
27114,6/16/2026,7,241,3110,13,0.88
27115,1/12/2025,7,211,4425,17,0.76
27116,1/26/2026,6,184,5813,10,0.78
27117,2/24/2026,7,134,3426,12,0.91
27118,11/9/2026,7,260,4264,9,0.76
27119,10/2/2025,7,51,2635,11,0.99
27120,11/14/2026,8,40,2751,18,0.75
27121,3/27/2026,10,36,2175,17,0.94
27122,6/10/2026,10,351,2834,14,0.95
27123,12/13/2026,6,401,2321,5,0.88
27124,7/7/2026,7,403,2629,13,0.9
27125,1/7/2026,5,57,1926,16,0.85
27126,3/22/2025,7,69,5473,18,0.93
27127,6/1/2026,9,351,3322,8,0.83
27128,12/31/2025,8,20,3665,19,0.92
27129,4/8/2026,10,402,5472,12,0.85
27130,11/6/2026,5,113,5188,16,0.89
27131,11/22/2025,4,104,2276,10,0.84
27132,12/10/2026,4,164,3865,16,0.78
27133,11/2/2026,3,99,5759,12,0.82
27134,9/6/2025,10,362,4394,10,0.92
27135,7/10/2026,8,371,4372,14,0.9
27136,7/10/2025,4,44,4742,7,0.8
27137,12/29/2025,9,116,3320,16,0.84
27138,5/8/2025,9,97,1546,16,0.76
27139,8/27/2026,6,196,2501,17,0.76
27140,9/30/2026,1,129,5236,11,0.89
27141,5/6/2025,6,411,4148,5,0.86
27142,8/25/2026,7,146,2787,19,0.99
27143,8/18/2026,1,390,3551,5,0.87
27144,9/4/2026,9,189,2673,8,0.89
27145,12/14/2026,10,363,5167,5,0.91
27146,10/14/2026,7,441,1379,5,0.8
27147,9/3/2026,7,61,3321,8,0.94
27148,10/18/2025,3,322,4574,12,0.8
27149,12/6/2026,1,147,2978,5,0.84
27150,8/21/2025,2,83,3331,19,0.82
27151,9/21/2025,6,387,3313,19,0.99
27152,2/24/2025,10,221,1629,6,0.85
27153,11/13/2025,5,466,1440,13,0.86
27154,4/5/2026,4,335,2636,19,0.88
27155,11/22/2026,9,267,2231,16,0.79
27156,12/2/2026,7,499,2261,18,0.99
27157,4/13/2025,3,380,4151,5,0.82
27158,7/29/2025,10,411,1306,19,0.99
27159,9/29/2026,5,205,1563,7,1
27160,5/23/2025,2,264,5042,16,0.75
27161,8/2/2026,5,372,976,8,0.78
27162,2/23/2026,1,297,4832,10,0.88
27163,6/17/2025,1,360,4753,17,0.99
27164,6/1/2025,2,176,2769,9,0.92
27165,5/16/2025,4,215,1471,16,0.77
27166,2/20/2025,9,172,3321,14,0.8
27167,10/2/2026,5,464,5725,16,0.78
27168,9/29/2026,2,489,1637,12,0.99
27169,6/23/2026,3,459,3818,13,0.93
27170,2/14/2025,8,107,1697,5,0.77
27171,4/23/2025,1,320,2490,17,0.97
27172,11/8/2025,9,277,4666,17,0.99
27173,12/18/2026,2,284,3596,17,0.76
27174,11/14/2026,2,222,2096,8,0.86
27175,2/18/2025,5,105,2729,14,0.84
27176,12/4/2025,6,426,4412,10,0.88
27177,4/7/2025,9,318,2376,18,0.97
27178,2/12/2026,1,243,2375,13,0.78
27179,10/12/2026,7,133,5987,8,0.81
27180,1/16/2025,10,476,2150,19,1
27181,11/26/2026,8,296,3270,7,0.91
27182,5/12/2025,9,44,2777,14,0.84
27183,12/26/2026,3,209,5275,15,0.79
27184,6/19/2026,10,77,5209,16,0.86
27185,6/4/2026,6,319,3315,7,0.92
27186,6/4/2025,3,179,5953,10,0.97
27187,8/10/2025,4,302,1171,11,1
27188,8/14/2025,5,323,5255,14,0.93
27189,7/26/2026,3,378,715,8,0.85
27190,5/10/2025,3,255,5496,8,0.89
27191,6/27/2026,2,57,2230,5,0.98
27192,3/2/2026,10,243,4725,8,0.84
27193,4/6/2026,9,496,5757,14,0.82
27194,12/31/2026,3,464,967,14,0.83
27195,8/10/2025,10,265,3462,11,0.81
27196,9/18/2025,1,379,4017,8,0.88
27197,6/14/2025,4,117,4907,9,0.81
27198,9/11/2026,1,312,4654,13,0.94
27199,6/1/2026,10,64,1064,19,0.8
27200,4/20/2026,6,209,2577,9,0.97
27201,4/17/2026,7,100,2133,19,0.86
27202,1/18/2026,9,370,5852,6,0.78
27203,11/12/2026,10,137,3526,19,0.9
27204,6/11/2025,4,481,907,5,0.79
27205,10/30/2026,4,319,5972,7,0.81
27206,5/31/2026,4,89,4704,17,0.78
27207,11/14/2025,8,379,2384,8,0.81
27208,3/1/2025,7,302,2276,6,0.78
27209,12/13/2026,5,231,4843,10,0.88
27210,6/15/2026,5,126,3640,11,0.95
27211,7/2/2026,4,418,2389,16,0.85
27212,9/21/2025,1,59,2083,17,0.87
27213,9/25/2026,1,386,5691,12,0.91
27214,6/2/2026,5,79,2389,16,0.87
27215,6/2/2025,3,414,5672,9,0.86
27216,11/1/2025,1,344,1588,5,0.91
27217,3/8/2025,2,217,5679,7,1
27218,4/10/2026,6,274,5548,5,0.83
27219,11/16/2025,2,419,3255,16,0.83
27220,8/30/2026,5,402,933,19,0.79
27221,6/12/2025,8,303,2521,5,0.92
27222,2/14/2026,6,109,4452,9,0.84
27223,1/8/2025,3,259,5381,5,0.86
27224,12/26/2026,8,296,2126,8,0.78
27225,11/10/2026,7,261,2009,16,0.77
27226,12/26/2025,2,268,4749,6,0.89
27227,3/19/2025,5,330,1522,12,1
27228,6/8/2025,4,412,3257,15,0.92
27229,4/14/2026,1,161,529,14,0.83
27230,9/28/2026,9,125,2472,16,0.98
27231,2/27/2025,1,176,701,8,0.88
27232,4/29/2025,6,317,1486,10,0.8
27233,11/23/2026,7,342,1116,6,0.81
27234,10/10/2025,4,173,3910,7,0.89
27235,11/29/2026,2,154,5900,16,0.77
27236,11/1/2025,3,242,3300,7,0.9
27237,9/30/2026,3,112,5392,13,0.82
27238,1/29/2025,7,185,2569,8,0.83
27239,2/6/2026,1,73,1868,11,0.9
27240,4/4/2026,3,155,3525,10,0.92
27241,7/3/2025,8,448,4615,11,0.87
27242,5/22/2025,9,84,4546,18,0.79
27243,1/27/2026,10,414,5077,19,0.94
27244,10/13/2025,7,335,3931,19,0.84
27245,11/21/2025,5,239,2473,6,0.79
27246,10/30/2025,6,126,5895,10,0.76
27247,5/12/2025,3,339,5560,15,1
27248,5/27/2026,5,158,1043,6,0.87
27249,1/11/2025,7,228,4837,18,0.91
27250,10/20/2025,7,440,4841,6,0.95
27251,9/19/2026,6,351,3183,12,0.88
27252,12/21/2026,2,403,2299,12,0.88
27253,8/23/2026,7,460,3505,19,0.94
27254,8/16/2025,8,454,5085,18,0.97
27255,9/14/2026,8,261,2182,15,0.88
27256,8/27/2025,8,209,825,10,0.9
27257,7/27/2025,1,179,3563,16,0.96
27258,1/22/2025,3,285,1408,9,0.79
27259,7/11/2026,4,493,4051,11,0.95
27260,9/8/2025,3,66,3996,8,0.79
27261,11/29/2026,8,164,2556,6,0.92
27262,5/14/2025,3,206,5451,8,0.9
27263,10/24/2026,10,115,3882,19,1
27264,4/20/2026,1,38,2546,17,0.78
27265,9/10/2026,9,426,4086,17,0.78
27266,1/20/2026,9,31,3430,18,0.8
27267,9/25/2026,8,51,3282,12,0.98
27268,8/13/2026,8,354,3954,9,0.86
27269,10/10/2025,3,30,3894,19,0.97
27270,10/17/2025,10,264,2748,9,0.79
27271,5/19/2025,4,291,2446,18,0.88
27272,12/30/2025,1,166,1442,10,0.79
27273,1/25/2025,9,110,5791,6,0.87
27274,5/7/2025,10,39,1537,15,0.76
27275,3/20/2025,6,488,5264,10,0.98
27276,5/1/2026,7,132,3418,13,0.82
27277,12/13/2025,3,325,5127,6,0.91
27278,4/6/2026,6,348,4118,9,0.94
27279,12/3/2025,6,264,4662,7,0.79
27280,9/17/2026,10,152,5793,10,0.91
27281,4/28/2025,5,299,1772,18,0.89
27282,5/24/2026,3,244,820,17,0.98
27283,8/14/2026,2,71,535,18,0.78
27284,8/12/2025,1,244,5338,5,0.94
27285,5/18/2026,9,164,588,11,0.98
27286,5/20/2026,4,264,592,18,0.88
27287,10/18/2026,7,254,1030,14,0.79
27288,2/6/2025,1,418,4509,12,0.85
27289,7/3/2026,1,177,1028,6,0.87
27290,3/12/2026,1,143,3490,6,0.84
27291,12/11/2025,1,322,966,15,0.96
27292,7/26/2026,4,311,4299,5,0.98
27293,3/1/2026,4,141,4771,7,0.82
27294,2/2/2025,7,290,4274,16,0.87
27295,11/12/2026,8,373,5424,5,0.96
27296,1/5/2026,7,310,2717,19,0.8
27297,11/10/2025,8,276,2584,6,0.77
27298,4/11/2026,8,136,4127,11,0.77
27299,3/28/2025,8,264,5011,12,0.84
27300,9/19/2026,1,125,4192,5,0.96
27301,10/15/2026,5,139,756,9,0.93
27302,2/26/2026,9,493,5431,18,0.92
27303,1/4/2026,3,116,3342,10,0.81
27304,10/14/2025,8,132,4594,19,0.95
27305,11/14/2026,7,424,3681,19,0.86
